PWSID,HAA9.Max.LAA_ppb,HAA9.Max.LAA_CAT,STG2_MCL,AdvTreat,Chloramines,Br_ppb,TOC_ppm,Impaired.Source
TX1990006,30.29225,0.63914514,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2010001,56.914,0.580104762,Uncertain (No TTHM Data),,,116.1,6.383333333,TRUE
TX2050005,39.35425,1.038412693,Uncertain (No TTHM Data),,,,,
TX2080001,32.0615,1.108917244,Uncertain (No TTHM Data),FALSE,TRUE,380,4.315,TRUE
TX2120004,42.3655,0.494766961,Uncertain (No TTHM Data),FALSE,TRUE,74.8875,6.2725,FALSE
TX2120009,4.905,0.035458075,Uncertain (No TTHM Data),FALSE,FALSE,19.33333333,0,FALSE
TX2120017,13.4895,0.069117796,Uncertain (No TTHM Data),FALSE,FALSE,27.90833333,0,FALSE
TX2120025,45.48,0.330554794,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2120063,51.652,0.125425626,Uncertain (No TTHM Data),FALSE,FALSE,22.11632653,0,FALSE
TX2120082,10.11,0.05104694,Uncertain (No TTHM Data),FALSE,FALSE,39,0,FALSE
TX2140007,31.48725,1.042982752,Uncertain (No TTHM Data),,,,,
TX2140018,46.712,1.395810418,Uncertain (No TTHM Data),,,,,
TX2200001,10.41333333,0.194674406,Uncertain (No TTHM Data),FALSE,TRUE,89.95714286,4.191428571,FALSE
TX2200002,53.86225,0.588228782,Uncertain (No TTHM Data),FALSE,TRUE,174.25,5.7775,TRUE
TX2200003,24.83725,0.458301709,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200011,12.19,0.170980734,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2200012,13.675,0.070213251,Uncertain (No TTHM Data),FALSE,TRUE,185.5052632,5.062631579,TRUE
TX2200013,39.46325,0.649676473,Uncertain (No TTHM Data),FALSE,TRUE,154.5,4.4325,TRUE
TX2200014,13.3125,0.502485485,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200018,30.1225,0.424962141,Uncertain (No TTHM Data),FALSE,TRUE,69.125,4.5575,FALSE
TX2200023,11.805,0.061752952,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200029,49.1,2.036835148,Uncertain (No TTHM Data),FALSE,FALSE,150.3333333,3.963333333,TRUE
TX2200031,25.23175,0.46211061,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200034,9.2775,0.125741096,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200043,30.3,0.638015734,Uncertain (No TTHM Data),,,,,
TX2200054,11.76,0.063239632,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2200063,28.2625,0.552108435,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200075,16.7275,0.508622961,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200081,14.125,1.262539244,Uncertain (No TTHM Data),FALSE,TRUE,71.15,0,FALSE
TX2200096,10.448,0.391709698,Uncertain (No TTHM Data),,TRUE,,,
TX2200328,10.7125,0.049015387,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2210001,38.96675,1.381365564,Uncertain (No TTHM Data),FALSE,TRUE,610.75,5.7025,TRUE
TX2250001,34.42025,0.393490304,Uncertain (No TTHM Data),FALSE,TRUE,57.93333333,5.4075,FALSE
TX2250004,43.67833333,0.543682372,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2260001,197.81,5.750560319,Violation,,TRUE,987.5,5.755,TRUE
TX2270001,30.3725,0.225305928,Uncertain (No TTHM Data),FALSE,TRUE,127.1666667,3.48,TRUE
TX2270008,2.205,0.018745789,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2270012,32.72766667,0.23112151,Uncertain (No TTHM Data),FALSE,TRUE,141.6666667,3.673333333,TRUE
TX2270014,43.96666667,0.688071592,Uncertain (No TTHM Data),FALSE,TRUE,172.75,2.9675,TRUE
TX2270027,29.7645,0.514805323,Uncertain (No TTHM Data),FALSE,TRUE,159.75,3.24125,TRUE
TX2270033,42.6675,1.402839304,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2270144,18.885,0.536766301,Uncertain (No TTHM Data),FALSE,TRUE,147.5,3.275,TRUE
TX2270161,22.72175,0.541022971,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2270227,24.06,0.291029176,Uncertain (No TTHM Data),,,,,
TX2270235,26.7955,0.619548069,Uncertain (No TTHM Data),FALSE,TRUE,157.25,3.185,TRUE
TX2270264,29.3325,0.287677499,Uncertain (No TTHM Data),,,,,
TX2320002,0.42,0.003537587,Uncertain (No TTHM Data),FALSE,FALSE,83.65555556,0,FALSE
TX2330001,2.6435,0.105430522,Uncertain (No TTHM Data),FALSE,FALSE,66.275,0,FALSE
TX2350002,29.41125,0.957881736,Uncertain (No TTHM Data),FALSE,TRUE,122,1.975,FALSE
TX2360001,26.71475,0.674054515,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX2380006,0,0,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2390001,55.8215,0.203615006,Uncertain (No TTHM Data),FALSE,TRUE,133.275,8.09,TRUE
TX2400001,51.7725,1.177234372,Uncertain (No TTHM Data),FALSE,TRUE,215.125,2.855,TRUE
TX2410002,0.757,0.006037607,Uncertain (No TTHM Data),FALSE,FALSE,219.25,0,FALSE
TX2430001,30.03375,0.278300905,Uncertain (No TTHM Data),FALSE,TRUE,471.875,3.4075,TRUE
TX2430005,9.806,0.220209442,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX2430007,45.23775,0.411314212,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX2440001,4.7575,0.225960549,Uncertain (No TTHM Data),TRUE,FALSE,210,0,FALSE
TX2450001,23.1835,0.933839544,Uncertain (No TTHM Data),FALSE,TRUE,500,7.2425,TRUE
TX2460001,29.476,0.453360212,Uncertain (No TTHM Data),FALSE,TRUE,100.4666667,0.970833333,FALSE
TX2460003,32.052,0.983780144,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460004,44.6815,0.856016369,Uncertain (No TTHM Data),,,,,
TX2460007,11.18,0.200396375,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460009,41.39475,0.664847208,Uncertain (No TTHM Data),FALSE,TRUE,149.25,3.485,TRUE
TX2460012,18.2955,0.456106032,Uncertain (No TTHM Data),,,141.0285714,2.95,TRUE
TX2460022,50.997,0.762215819,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460061,28.25666667,0.833371054,Uncertain (No TTHM Data),FALSE,TRUE,124.5,3.1025,TRUE
TX2460110,31.0125,0.452157271,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460164,29.125,1.006340414,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2470015,5.858,0.148372256,Uncertain (No TTHM Data),FALSE,FALSE,91.95714286,0,FALSE
TX2490016,212.4725,2.05100863,Violation,,TRUE,140,5.325,TRUE
TX2500003,54.7375,0.231778151,Uncertain (No TTHM Data),FALSE,TRUE,62.5,5.7,FALSE
TX2500020,37.04,0.366640971,Uncertain (No TTHM Data),FALSE,FALSE,89.9375,0.33125,FALSE
TX2530002,30.225,0.875377513,Uncertain (No TTHM Data),FALSE,TRUE,229.25,2.43,TRUE
UTAH02004,0.3175,0.00250604,No Violation,FALSE,FALSE,29.04,0.107,FALSE
UTAH02018,8.105,0.682407224,No Violation,FALSE,FALSE,7.333333333,0.2,FALSE
UTAH03010,0,0,No Violation,,,7.87,0,FALSE
UTAH03017,2.81,0.006488391,No Violation,FALSE,FALSE,3.833333333,0,FALSE
UTAH03020,0.973,0.003809711,No Violation,,,0,0,FALSE
UTAH04012,40.8375,0.223956392,No Violation,FALSE,FALSE,11.5,1.85,FALSE
UTAH06001,29.825,0.244886447,No Violation,FALSE,FALSE,,,
UTAH06002,14.56666667,0.179055436,No Violation,,,,,
UTAH06003,20.28666667,0.070781724,No Violation,FALSE,FALSE,,,
UTAH06004,8.256666667,0.126819597,No Violation,,,,,
UTAH06006,11.63,0.12243547,No Violation,FALSE,FALSE,,,
UTAH06009,26.17333333,0.169997078,No Violation,FALSE,FALSE,,,
UTAH06012,18.45,0.421232715,No Violation,FALSE,FALSE,,,
UTAH06015,39.49,0.11423931,No Violation,FALSE,FALSE,0,2.093333333,FALSE
UTAH06018,9.6275,0.098382156,No Violation,FALSE,FALSE,,,
UTAH06019,18.05,0.075855463,No Violation,FALSE,FALSE,,,
UTAH06024,7.3575,0.03123345,No Violation,FALSE,FALSE,,,
UTAH06043,52.3705,0.583612243,No Violation,,,65.6,0,FALSE
UTAH11002,4.465,0.027595646,No Violation,FALSE,FALSE,57.9,1.351666667,FALSE
UTAH18006,54.33,0.101290279,No Violation,FALSE,FALSE,,,
UTAH18007,33.4675,0.853419066,No Violation,FALSE,FALSE,,,
UTAH18010,7.91,0.013749141,No Violation,FALSE,FALSE,,,
UTAH18011,29.09075,0.551195212,No Violation,FALSE,FALSE,0,1.385275,FALSE
UTAH18014,24.4225,0.589055825,No Violation,FALSE,FALSE,,,
UTAH18017,12.83375,0.058552793,No Violation,FALSE,FALSE,,,
UTAH18020,40.98,0.322600206,No Violation,FALSE,FALSE,,,
UTAH18021,17.471,0.205393633,No Violation,FALSE,FALSE,,,
UTAH18023,44.27375,0.184920224,No Violation,FALSE,FALSE,,,
UTAH18024,1.445,0.010319826,No Violation,FALSE,FALSE,72.34375,0,FALSE
UTAH18025,23.26333333,0.13802045,No Violation,FALSE,FALSE,,,
UTAH18026,41.24,0.266309475,No Violation,FALSE,FALSE,7.636363636,0.627272727,FALSE
UTAH18027,37.1375,0.201515517,No Violation,FALSE,FALSE,8.9125,2.8525,FALSE
UTAH18028,25.8375,0.062295431,No Violation,,,,,
UTAH18032,14.175,0.045114788,No Violation,FALSE,FALSE,,,
UTAH18133,31.2925,0.142443386,No Violation,FALSE,FALSE,,,
UTAH18157,23.429625,0.512825708,No Violation,,,,,
UTAH22011,22.38,0.680112126,No Violation,TRUE,FALSE,23.25,1.05,FALSE
UTAH23004,3.873,0.032447983,No Violation,FALSE,FALSE,71.14285714,0,FALSE
UTAH25003,1.155,0.009210256,No Violation,FALSE,FALSE,34.1,0,FALSE
UTAH25005,5.3215,0.017245193,No Violation,FALSE,FALSE,0,0.466666667,FALSE
UTAH25006,4.9925,0.031263729,No Violation,FALSE,FALSE,,,
UTAH25007,1.525,0.007680803,No Violation,FALSE,FALSE,0,0,FALSE
UTAH25008,0.758,0.004072974,No Violation,,,0,0,FALSE
UTAH25015,5.7415,0.014703272,No Violation,FALSE,FALSE,,,
UTAH25016,0.405,0.001389767,No Violation,,,40.48,0,FALSE
UTAH25020,34.46666667,0.182952755,No Violation,FALSE,FALSE,,,
UTAH25021,2.2065,0.017243166,No Violation,FALSE,FALSE,30.01666667,0,FALSE
UTAH25022,1.321,0.007437356,No Violation,FALSE,FALSE,24.05,0,FALSE
UTAH25137,0,0,No Violation,FALSE,FALSE,,,
UTAH25138,10.7375,0.206967039,No Violation,,,,,
UTAH25142,17.8175,0.054663627,No Violation,FALSE,FALSE,,,
UTAH26006,10.2575,0.055382819,No Violation,FALSE,FALSE,19.025,0.499375,FALSE
UTAH27007,2.64,0.023581821,No Violation,FALSE,FALSE,0,0,FALSE
UTAH27015,22.3825,0.535842589,No Violation,FALSE,FALSE,,,
UTAH27016,14.6525,0.358317898,No Violation,FALSE,TRUE,19.25,0.275,FALSE
UTAH27021,23.3515,0.349044268,No Violation,FALSE,FALSE,,,
UTAH29004,15.2375,0.053964951,No Violation,FALSE,FALSE,,,
UTAH29006,0.35,0.001274385,No Violation,FALSE,FALSE,19.5,0,FALSE
UTAH29010,4.41,0.016483793,No Violation,FALSE,FALSE,3.533333333,0,FALSE
UTAH29011,43.0665,0.086543436,No Violation,FALSE,FALSE,10.2,2.37,FALSE
UTAH29016,14.68175,0.124583399,No Violation,FALSE,FALSE,,,
UTAH29017,54.945,0.363292837,No Violation,FALSE,FALSE,,,
VA1027061,40.89,0.057074805,No Violation,FALSE,FALSE,0,0,FALSE
VA1121052,37.225,0.052083691,No Violation,FALSE,TRUE,,,
VA1121090,39.705,0.053023352,No Violation,FALSE,TRUE,,,
VA1191883,48.375,0.135665379,No Violation,FALSE,FALSE,0,0.6875,FALSE
VA1195900,42.0405,0.198643505,No Violation,FALSE,FALSE,7.0025,1.15935,FALSE
VA1520070,34.215,0.059338893,No Violation,FALSE,FALSE,0,1.4825,FALSE
VA1750100,33.8575,0.285255492,No Violation,FALSE,FALSE,0,1.3675,FALSE
VA2003053,22.495,0.046995577,No Violation,TRUE,FALSE,,,
VA2015575,5.76325,0.010155689,No Violation,FALSE,FALSE,0,0.9775,FALSE
VA2065480,31.8325,0.059203281,No Violation,FALSE,FALSE,7.925,1.5725,FALSE
VA2069250,32.39275,0.463048606,No Violation,FALSE,FALSE,27.072375,0.6584375,FALSE
VA2165705,3.837,0.072834989,No Violation,FALSE,FALSE,0,0,FALSE
VA2187406,43.72875,0.321635628,No Violation,FALSE,FALSE,0,2.1491,FALSE
VA2530125,3.3275,0.016697805,No Violation,FALSE,FALSE,2.3,0.27,FALSE
VA2540500,25.0825,0.047393686,No Violation,TRUE,FALSE,,,
VA2660345,33.505,0.114910009,No Violation,FALSE,FALSE,0,0.2625,FALSE
VA2770900,48.25175,0.05897636,No Violation,TRUE,FALSE,2.584615385,1.314615385,FALSE
VA2775300,31.344375,0.237998113,No Violation,FALSE,FALSE,0,1.399075,FALSE
VA2790600,19.4,0.032824493,No Violation,FALSE,FALSE,0,0.3130625,FALSE
VA2820775,1.397,0.004649772,No Violation,FALSE,FALSE,0,0,FALSE
VA2840500,32.15,0.059227375,No Violation,,,0,2.5035,FALSE
VA3095490,3.413,0.026696703,No Violation,FALSE,FALSE,616.3333333,0,FALSE
VA3149247,15.28,0.046265742,No Violation,TRUE,TRUE,,,
VA3550050,45.75575,0.103886273,No Violation,FALSE,TRUE,,,
VA3550051,27.70675,0.204804764,No Violation,FALSE,TRUE,4032.625,9.5525,TRUE
VA3550052,31.22625,0.158103699,No Violation,FALSE,TRUE,,,
VA3570150,18.16275,0.034133102,No Violation,FALSE,TRUE,,,
VA3650350,17.00525,0.117691148,No Violation,FALSE,TRUE,,,
VA3670800,24.6,0.037976841,No Violation,TRUE,TRUE,17.5,4.08875,FALSE
VA3700100,10.3375,0.423792932,No Violation,FALSE,TRUE,,,
VA3700500,24.1565,0.113544946,No Violation,FALSE,TRUE,16.33333333,6.288333333,FALSE
VA3710050,40.8055,0.145995803,No Violation,FALSE,TRUE,,,
VA3710100,35.51225,0.149429675,No Violation,FALSE,TRUE,33.06875,4.60625,FALSE
VA3730750,24.77975,0.394972686,No Violation,FALSE,TRUE,,,
VA3740500,38.59975,0.093066663,No Violation,FALSE,TRUE,,,
VA3740600,38.4435,0.096994403,No Violation,TRUE,FALSE,33.85833333,7.868333333,FALSE
VA3800805,44.012,0.230018865,No Violation,FALSE,TRUE,23.025,4.245,FALSE
VA3810430,15.27075,0.028427583,No Violation,FALSE,TRUE,,,
VA3810900,46.245,0.103607064,No Violation,FALSE,TRUE,,,
VA3830850,57.353,0.446461184,No Violation,FALSE,FALSE,20.575,3.4625,FALSE
VA4041845,37.8625,0.144739861,No Violation,FALSE,TRUE,12,7.9,FALSE
VA4073311,39.578,0.846823627,No Violation,FALSE,TRUE,29.3265,5.834875,FALSE
VA4085398,38.25,0.077401319,No Violation,FALSE,TRUE,8,3.55,FALSE
VA4087125,27.149,0.047277466,No Violation,,,0,2.9075,FALSE
VA4127530,3.109,0.023493697,No Violation,FALSE,FALSE,17.8805,0,FALSE
VA4127570,2.257,0.015385826,No Violation,FALSE,FALSE,104.96075,0,FALSE
VA4760100,29.84725,0.055012448,No Violation,FALSE,TRUE,5.325,2.795,FALSE
VA5009250,45.147,0.067112635,No Violation,FALSE,FALSE,0,2.30125,FALSE
VA5011050,36.37275,0.124330267,No Violation,FALSE,FALSE,,,
VA5019315,52.025,0.069364748,Uncertain (No TTHM Data),FALSE,FALSE,0,1.680375,FALSE
VA5025450,53.31175,0.164758518,Violation,,FALSE,0,6.00415,FALSE
VA5031050,31.7975,0.051277105,No Violation,FALSE,FALSE,0,2.15,FALSE
VA5031150,31.2975,0.370102332,No Violation,FALSE,FALSE,0,1.995,FALSE
VA5089852,60.2,0.081025889,No Violation,FALSE,FALSE,0,1.305,FALSE
VA5117200,49.17275,0.556718588,No Violation,FALSE,FALSE,,,
VA5590100,50.095,0.290463597,No Violation,FALSE,FALSE,58.575,2.74,FALSE
VA5680200,34.6575,0.262010449,No Violation,FALSE,FALSE,0,1.06875,FALSE
VA5690400,50.14,0.064159126,Violation,,FALSE,0,3.0225,FALSE
VA6013010,53.15225,0.117835806,No Violation,FALSE,TRUE,,,
VA6013080,35.56025,0.0972816,No Violation,FALSE,FALSE,,,
VA6047500,47.561125,0.461565374,No Violation,FALSE,FALSE,0,4.64175,FALSE
VA6059050,24.04,0.085092552,No Violation,FALSE,TRUE,,,
VA6059450,18.905,0.119113945,No Violation,,,,,
VA6059455,19.0765,0.064515286,No Violation,FALSE,TRUE,,,
VA6059501,48.745,0.123905953,No Violation,FALSE,TRUE,23.5,6.516666667,FALSE
VA6059550,21.35675,0.076500777,No Violation,FALSE,TRUE,,,
VA6059800,36.72875,0.173209185,No Violation,FALSE,TRUE,,,
VA6061318,12.65,0.080687202,No Violation,FALSE,FALSE,27.175,0.308333333,FALSE
VA6061366,2.016,0.215816613,No Violation,FALSE,FALSE,34.0475,0,FALSE
VA6061600,31.6275,0.06696779,No Violation,TRUE,FALSE,11,2.475,FALSE
VA6099340,3.27,0.007054702,No Violation,FALSE,FALSE,44.5,0,FALSE
VA6107300,45.284,0.603377221,No Violation,FALSE,FALSE,17.81475,2.582975,FALSE
VA6107350,19.9,0.410710998,No Violation,TRUE,TRUE,18,1.775,FALSE
VA6137300,47.485,0.189735208,No Violation,FALSE,FALSE,,,
VA6137999,72.0225,0.094604099,Violation,,FALSE,0,3.3225,FALSE
VA6153251,30.87,0.188805731,No Violation,TRUE,TRUE,,,
VA6153600,31.0875,0.216685424,No Violation,TRUE,TRUE,,,
VA6153625,23.8875,0.153231131,No Violation,TRUE,TRUE,,,
VA6153675,82.045,0.129997948,Violation,,FALSE,,,
VA6177300,44.425,0.111783121,No Violation,FALSE,TRUE,9.416666667,4.958333333,FALSE
VA6179100,43.8815,0.075060103,No Violation,FALSE,TRUE,18.6375,4.55,FALSE
VA6510010,18.995,0.07636908,No Violation,TRUE,TRUE,,,
VA6630050,19.17325,0.368376735,No Violation,FALSE,TRUE,,,
VA6685100,31.4025,0.061760397,No Violation,FALSE,TRUE,0,3.245,FALSE
VA6687100,29.15,0.2403732,No Violation,FALSE,TRUE,,,
VI0000097,1.89,0.015919144,Uncertain (No TTHM Data),,,525.3333333,0,FALSE
VI0000443,4.65,0.413414269,Uncertain (No TTHM Data),FALSE,FALSE,35400,0,FALSE
VI3000002,269.04,1.046763286,Violation,,FALSE,,,
VT0005016,28.78575,0.028063248,No Violation,FALSE,FALSE,0,1.877175,FALSE
VT0005053,46.47,0.098450694,No Violation,FALSE,FALSE,0,3.8,FALSE
VT0005091,24.672,0.035433446,Uncertain (No TTHM Data),FALSE,TRUE,,,
VT0005102,28.3895,0.036066915,Uncertain (No TTHM Data),FALSE,TRUE,,,
VT0005116,0.388,0.000320644,No Violation,FALSE,FALSE,10.3285,1.04625,FALSE
VT0005126,36.4405,0.025678481,No Violation,FALSE,FALSE,0,1.912075,FALSE
VT0005229,49.248,0.052373314,No Violation,FALSE,FALSE,0,1.70825,FALSE
VT0005254,17.8875,0.022181048,No Violation,FALSE,FALSE,0,4.23,FALSE
VT0005275,4.015,0.232835326,No Violation,FALSE,FALSE,0,0,FALSE
VT0005290,26.55,0.197968691,No Violation,FALSE,FALSE,0,2.62,FALSE
WA5300050,10.255,0.028864277,No Violation,FALSE,FALSE,0,0.55,FALSE
WA5301300,37.575,0.056210266,No Violation,FALSE,FALSE,,,
WA5302200,14.775,0.015584761,No Violation,FALSE,FALSE,0,0.50975,FALSE
WA5302600,23.51,0.049520844,No Violation,FALSE,FALSE,2.038461538,0.188461538,FALSE
WA5302714,4.3145,0.019572257,No Violation,,,,,
WA5302950,15.475,0.043939673,No Violation,FALSE,FALSE,0,0,FALSE
WA5303182,29.605,0.033513111,No Violation,FALSE,,,,
WA5303350,0.7,0.003031471,No Violation,FALSE,FALSE,19.43125,0,FALSE
WA5303420,19.9,0.022210608,No Violation,FALSE,FALSE,,,
WA5303468,48.959,0.050990595,No Violation,FALSE,FALSE,,,
WA5304700,1.625,0.01559379,No Violation,FALSE,FALSE,39.33333333,0,FALSE
WA5305122,3.1,0.006324135,No Violation,,,7.775,0.335,FALSE
WA5305575,33.23,0.143852901,No Violation,FALSE,FALSE,,,
WA5305600,16.415,0.023646202,No Violation,FALSE,FALSE,0,1.8,FALSE
WA5307650,3.7655,0.089191538,No Violation,FALSE,FALSE,,,
WA5307900,29.95575,0.032990947,No Violation,FALSE,FALSE,,,
WA5308200,41.825,0.114801318,No Violation,FALSE,FALSE,0,1.28825,FALSE
WA5308367,0,0,No Violation,FALSE,FALSE,10,0,FALSE
WA5310221,0,0,No Violation,,,2.625,0,FALSE
WA5310800,4.9,0.018956168,No Violation,FALSE,FALSE,6.9,0.39,FALSE
WA5312200,3.69,0.448931674,No Violation,FALSE,FALSE,24.16666667,0,FALSE
WA5312250,44.8075,0.047922237,No Violation,FALSE,TRUE,0,1.4,FALSE
WA5312284,2.8,0.003383806,No Violation,FALSE,FALSE,,,
WA5312400,4.1565,0.010098886,No Violation,FALSE,FALSE,25.75,1.139083333,FALSE
WA5313333,0.605,0.003291633,No Violation,FALSE,FALSE,27.08695652,0,FALSE
WA5313900,0.46,0.003874501,No Violation,FALSE,FALSE,13.5,1,FALSE
WA5315650,26.915,0.058064298,No Violation,FALSE,FALSE,,,
WA5316270,36.925,0.059902214,No Violation,FALSE,FALSE,,,
WA5319550,6.905,0.020896783,No Violation,FALSE,FALSE,0,0,FALSE
WA5320500,0.49,0.000404937,No Violation,FALSE,FALSE,11.1,0,FALSE
WA5320750,27.0025,0.029776898,No Violation,FALSE,FALSE,,,
WA5321800,2.028,0.002494877,No Violation,FALSE,FALSE,,,
WA5321900,4.463,0.017880332,No Violation,FALSE,FALSE,29.5,0.5375,FALSE
WA5322500,39.76,0.043059455,No Violation,FALSE,FALSE,,,
WA5322950,0.1,8.26E-05,No Violation,FALSE,FALSE,11.5,0,FALSE
WA5323600,2.27,0.007704584,No Violation,FALSE,FALSE,4,0.575,FALSE
WA5324050,41.6835,0.061402151,No Violation,FALSE,FALSE,0,1.16,FALSE
WA5324850,9.45,0.46385473,No Violation,FALSE,FALSE,1440,0,FALSE
WA5325150,0,0,No Violation,FALSE,FALSE,76.75,0,FALSE
WA5325200,4.9575,0.020660105,No Violation,FALSE,FALSE,,,
WA5326050,2.2375,0.012635929,No Violation,FALSE,FALSE,2.8,0.064375,FALSE
WA5326800,1.835,0.243405031,No Violation,FALSE,FALSE,21.375,0,FALSE
WA5328970,3.1,0.633179582,No Violation,,,167.75,0.222454545,FALSE
WA5334350,62.2125,0.277846496,No Violation,FALSE,FALSE,10.62857143,1.537142857,FALSE
WA5336050,0.21,0.001768794,No Violation,FALSE,FALSE,6.5,0,FALSE
WA5336350,38.675,0.058658728,No Violation,FALSE,FALSE,,,
WA5338000,15.95,0.027909001,No Violation,FALSE,FALSE,0,0,FALSE
WA5338100,26.675,0.087408766,No Violation,FALSE,FALSE,43.3375,1.7,FALSE
WA5338150,9.305,0.016794679,No Violation,FALSE,FALSE,,,
WA5338900,36.1625,0.196419274,No Violation,FALSE,FALSE,0,1.275,FALSE
WA5338950,21.1035,0.022783003,No Violation,FALSE,FALSE,,,
WA5339600,29.71,0.036599067,No Violation,FALSE,FALSE,,,
WA5339800,26.735,0.049040677,No Violation,,,,,
WA5340100,35.685,0.035446925,No Violation,FALSE,FALSE,,,
WA5340650,35.295,0.278226745,No Violation,FALSE,FALSE,0,1.2475,FALSE
WA5340800,31.7875,0.116105537,No Violation,FALSE,FALSE,,,
WA5340900,28.52,0.034022047,No Violation,FALSE,FALSE,,,
WA5341150,32.0475,0.039735859,No Violation,FALSE,FALSE,,,
WA5341600,23.775,0.033583219,No Violation,FALSE,FALSE,,,
WA5341650,14.00666667,0.216391453,No Violation,FALSE,FALSE,,,
WA5341750,33.785,0.035534134,No Violation,FALSE,FALSE,,,
WA5341800,26.5675,0.04189341,No Violation,FALSE,FALSE,,,
WA5341900,15.095,0.036740259,No Violation,FALSE,FALSE,,,
WA5341997,13.9,0.027839143,No Violation,FALSE,FALSE,,,
WA5341998,30.99,0.037123142,No Violation,FALSE,FALSE,,,
WA5342250,24.25,0.032156847,No Violation,FALSE,FALSE,,,
WA5343500,7.2,0.033363197,No Violation,FALSE,FALSE,14.13333333,0,FALSE
WA5345550,4.475,0.032102245,No Violation,FALSE,FALSE,8.4,0,FALSE
WA5348100,30.61,0.080185869,No Violation,FALSE,FALSE,21.125,1.025,FALSE
WA5349150,8.25,0.008587066,No Violation,FALSE,FALSE,0,1.59725,FALSE
WA5349270,44.7325,0.066787462,No Violation,FALSE,FALSE,,,
WA5351900,41.1,0.072560948,No Violation,FALSE,FALSE,,,
WA5353640,27.4125,0.028124962,No Violation,FALSE,FALSE,,,
WA5355600,0.19,0.001600337,No Violation,FALSE,TRUE,2.875,0.070625,FALSE
WA5355820,43.8,0.202677459,No Violation,FALSE,FALSE,,,
WA5356300,3.825,0.028706806,No Violation,,FALSE,92.34615385,0.242307692,FALSE
WA5357250,38.15,0.050367684,No Violation,FALSE,FALSE,,,
WA5357300,6.185,0.041190477,No Violation,FALSE,FALSE,37.5,0,FALSE
WA5357550,38.84,0.064862795,No Violation,FALSE,FALSE,,,
WA5359700,15.8,0.577588053,No Violation,FALSE,FALSE,28.2,0.194,FALSE
WA5359994,19.82,0.054090965,No Violation,FALSE,FALSE,13,0,FALSE
WA5360950,10.205,0.037218731,No Violation,FALSE,FALSE,4.111111111,0,FALSE
WA5362650,15.6,0.013951107,No Violation,FALSE,FALSE,,,
WA5363450,5.15,0.020770362,No Violation,FALSE,FALSE,5.5,0,FALSE
WA5363600,39.6225,0.103533645,No Violation,FALSE,FALSE,39.25,1.8,FALSE
WA5366200,5.715,0.02702034,No Violation,FALSE,FALSE,9.1,0.15,FALSE
WA5366400,28.075,0.036974597,No Violation,FALSE,FALSE,0,1.451,FALSE
WA5368550,8.875,0.023329811,No Violation,FALSE,FALSE,0,0,FALSE
WA5368900,3.655333333,0.01237271,No Violation,FALSE,FALSE,,,
WA5369000,30.3,0.045822466,No Violation,FALSE,FALSE,0,0.385,FALSE
WA5369150,4.8,0.018663708,No Violation,FALSE,FALSE,0,0.110833333,FALSE
WA5369880,3.125,0.022588581,No Violation,,,29.42,0,FALSE
WA5370050,10.14,0.087732278,No Violation,FALSE,FALSE,,,
WA5371650,29.55025,0.050268328,No Violation,FALSE,FALSE,,,
WA5371850,10.45,0.161292989,No Violation,TRUE,FALSE,12.33333333,0,FALSE
WA5372250,38.1125,0.530142038,No Violation,FALSE,FALSE,0,1.603333333,FALSE
WA5374371,2.395,0.014370119,Uncertain (No TTHM Data),FALSE,FALSE,55,0,FALSE
WA5377050,31.87,0.035904429,No Violation,FALSE,FALSE,0,0.6,FALSE
WA5377400,0.85,0.00581418,No Violation,FALSE,FALSE,54.2375,0,FALSE
WA5377620,12.55,0.229963889,No Violation,FALSE,FALSE,0,0,FALSE
WA5378170,3.35,0.0084571,No Violation,FALSE,FALSE,0,0,FALSE
WA5379250,37.15,0.052312388,No Violation,FALSE,FALSE,,,
WA5379300,1.035,0.004937961,No Violation,FALSE,FALSE,0,0,FALSE
