PWSID,STG2_MCL,Adv.Treat,Chloramines,Bromide_ppb,TOC_ppm,Impaired.Source
TX0680002,No Violation,FALSE,TRUE,720.75,4.7425,TRUE
TX0700001,No Violation,FALSE,TRUE,121.65,4.4175,TRUE
TX0700005,No Violation,FALSE,TRUE,104.0454545,4.738181818,TRUE
TX0700008,No Violation,FALSE,TRUE,70.23333333,4.6925,FALSE
TX0700028,No Violation,FALSE,FALSE,2100,0,FALSE
TX0700031,No Violation,FALSE,TRUE,,,
TX0700033,No Violation,FALSE,TRUE,,,
TX0700034,No Violation,FALSE,TRUE,,,
TX0700042,No Violation,FALSE,TRUE,,,
TX0710002,No Violation,FALSE,FALSE,128.5,3.64,TRUE
TX0710005,No Violation,FALSE,FALSE,682,0,FALSE
TX0710018,Violation,,FALSE,195,1.45,FALSE
TX0710020,No Violation,FALSE,FALSE,98.3,0,FALSE
TX0710078,No Violation,FALSE,FALSE,178.3333333,0.166666667,FALSE
TX0710154,No Violation,FALSE,FALSE,,,
TX0710187,No Violation,FALSE,FALSE,,,
TX0720001,No Violation,FALSE,TRUE,,,
TX0720002,No Violation,FALSE,FALSE,78.375,0,FALSE
TX0740001,No Violation,FALSE,FALSE,,,
TX0750009,No Violation,FALSE,FALSE,380,1,FALSE
TX0790003,No Violation,FALSE,TRUE,,,
TX0790004,No Violation,FALSE,TRUE,131.35,4.8625,TRUE
TX0790005,No Violation,TRUE,TRUE,221.75,4.805,TRUE
TX0790023,No Violation,FALSE,TRUE,206,4.653333333,TRUE
TX0790025,No Violation,FALSE,FALSE,220,0,FALSE
TX0790028,No Violation,FALSE,FALSE,58.2625,0.77625,FALSE
TX0790038,No Violation,FALSE,TRUE,,,
TX0790051,No Violation,FALSE,FALSE,115,0,FALSE
TX0790130,No Violation,FALSE,FALSE,145.6,0,FALSE
TX0790132,No Violation,FALSE,TRUE,115.55,5.555,TRUE
TX0790237,No Violation,FALSE,FALSE,218.5,0,FALSE
TX0790277,No Violation,FALSE,TRUE,,,
TX0790296,No Violation,FALSE,FALSE,181.875,0,FALSE
TX0790307,No Violation,FALSE,FALSE,,,
TX0790376,No Violation,FALSE,FALSE,,,
TX0790433,No Violation,FALSE,TRUE,,,
TX0790455,No Violation,FALSE,TRUE,,,
TX0790498,No Violation,FALSE,TRUE,,,
TX0800001,Violation,,TRUE,57.5,5.375,FALSE
TX0800003,Violation,,TRUE,49,7.57375,FALSE
TX0840001,No Violation,FALSE,,,,
TX0840002,No Violation,,TRUE,,,
TX0840003,No Violation,,,,,
TX0840006,No Violation,FALSE,TRUE,,,
TX0840007,No Violation,FALSE,TRUE,,,
TX0840008,No Violation,FALSE,TRUE,,,
TX0840044,Violation,,TRUE,,,
TX0860001,No Violation,FALSE,FALSE,362.5,0,FALSE
TX0900003,No Violation,FALSE,FALSE,91.225,0.29,FALSE
TX0910003,No Violation,FALSE,TRUE,157.5,5.44225,TRUE
TX0910006,No Violation,FALSE,TRUE,372.75,17.6575,TRUE
TX0920003,No Violation,,,100,4.216666667,FALSE
TX0920004,No Violation,TRUE,TRUE,86.55555556,5.733333333,FALSE
TX0940002,No Violation,FALSE,FALSE,103.75,0.82,FALSE
TX0940003,No Violation,FALSE,FALSE,0,0,FALSE
TX0940015,Violation,,FALSE,,,
TX0940018,No Violation,FALSE,FALSE,,,
TX0940020,No Violation,FALSE,FALSE,,,
TX0940022,Violation,,FALSE,103.475,0.26,FALSE
TX0950004,No Violation,FALSE,FALSE,105.5,1.275,FALSE
TX1000035,No Violation,FALSE,FALSE,48.2625,0,FALSE
TX1010003,No Violation,FALSE,TRUE,,,
TX1010004,No Violation,FALSE,TRUE,,,
TX1010007,No Violation,FALSE,TRUE,,,
TX1010009,No Violation,FALSE,TRUE,,,
TX1010013,No Violation,FALSE,TRUE,64.70625,7.2434375,FALSE
TX1010014,No Violation,FALSE,TRUE,,,
TX1010015,No Violation,FALSE,TRUE,,,
TX1010017,No Violation,FALSE,FALSE,127.95,0,FALSE
TX1010018,No Violation,FALSE,TRUE,,,
TX1010026,No Violation,FALSE,FALSE,169.5,0.532,FALSE
TX1010027,No Violation,FALSE,TRUE,,,
TX1010056,Violation,,TRUE,,,
TX1010062,No Violation,FALSE,TRUE,,,
TX1010148,No Violation,FALSE,TRUE,,,
TX1010209,No Violation,FALSE,FALSE,100.3333333,0,FALSE
TX1010226,No Violation,FALSE,TRUE,,,
TX1010233,No Violation,FALSE,TRUE,194,0,FALSE
TX1010237,No Violation,FALSE,FALSE,149.5,0,FALSE
TX1010238,No Violation,FALSE,TRUE,,,
TX1010239,No Violation,FALSE,TRUE,,,
TX1010277,No Violation,FALSE,TRUE,,,
TX1010278,No Violation,,,,,
TX1010293,No Violation,FALSE,TRUE,,,
TX1010294,No Violation,FALSE,TRUE,,,
TX1010348,No Violation,FALSE,FALSE,52.9,0,FALSE
TX1010418,No Violation,FALSE,TRUE,,,
TX1010429,No Violation,FALSE,TRUE,,,
TX1010503,No Violation,FALSE,TRUE,59.2,3.58,FALSE
TX1010581,No Violation,FALSE,FALSE,154.375,0,FALSE
TX1010593,No Violation,,,177.25,0,FALSE
TX1010625,No Violation,FALSE,FALSE,130,0,FALSE
TX1010670,No Violation,FALSE,FALSE,127.5,0,FALSE
TX1010678,No Violation,FALSE,TRUE,,,
TX1010715,No Violation,FALSE,FALSE,78.31666667,0,FALSE
TX1010720,No Violation,FALSE,TRUE,,,
TX1010774,No Violation,FALSE,FALSE,142,0,FALSE
TX1010884,No Violation,FALSE,TRUE,,,
TX1011014,No Violation,FALSE,FALSE,130,0,FALSE
TX1011019,No Violation,FALSE,TRUE,140,0,FALSE
TX1011162,No Violation,FALSE,FALSE,143.3333333,0,FALSE
TX1011249,No Violation,FALSE,TRUE,,,
TX1011430,No Violation,FALSE,FALSE,152.875,0,FALSE
TX1011550,No Violation,FALSE,TRUE,,,
TX1011613,No Violation,FALSE,TRUE,,,
TX1011705,No Violation,FALSE,TRUE,,,
TX1011783,No Violation,FALSE,FALSE,206.8333333,0,FALSE
TX1011823,No Violation,,,184.6666667,0.56,FALSE
TX1011824,No Violation,FALSE,TRUE,,,
TX1011902,No Violation,FALSE,FALSE,164.4,0,FALSE
TX1012007,No Violation,FALSE,TRUE,,,
TX1012133,No Violation,FALSE,FALSE,25,0,FALSE
TX1012187,No Violation,FALSE,FALSE,145.875,0,FALSE
TX1012264,No Violation,FALSE,FALSE,126,0,FALSE
TX1012842,No Violation,FALSE,FALSE,174.3333333,0,FALSE
TX1012953,No Violation,FALSE,TRUE,,,
TX1013074,No Violation,,,,,
TX1013103,No Violation,FALSE,FALSE,135,0,FALSE
TX1013127,No Violation,FALSE,FALSE,50,0,FALSE
TX1013268,No Violation,FALSE,FALSE,110,0,FALSE
TX1013305,No Violation,FALSE,FALSE,,,
TX1013365,No Violation,FALSE,FALSE,120,0,FALSE
TX1020002,No Violation,FALSE,TRUE,56.05,7.8825,FALSE
TX1020004,No Violation,FALSE,TRUE,,,
TX1050001,No Violation,FALSE,FALSE,102.575,1.41,FALSE
TX1050002,No Violation,FALSE,FALSE,,,
TX1050003,No Violation,FALSE,FALSE,102.5,0,FALSE
TX1050013,No Violation,FALSE,TRUE,,,
TX1050019,No Violation,FALSE,FALSE,,,
TX1070005,No Violation,FALSE,TRUE,,,
TX1070167,No Violation,FALSE,TRUE,61.725,6.07925,FALSE
TX1070190,No Violation,FALSE,TRUE,55.9875,6.08,FALSE
TX1080001,No Violation,,,,,
TX1080002,No Violation,FALSE,TRUE,552.25,4.985,TRUE
TX1080004,No Violation,FALSE,TRUE,477.5,3.425,TRUE
TX1080006,No Violation,FALSE,TRUE,337.75,4.0625,TRUE
TX1080007,No Violation,FALSE,TRUE,397.6666667,3.876666667,TRUE
TX1080008,No Violation,FALSE,TRUE,360,3.8075,TRUE
TX1080009,No Violation,FALSE,TRUE,360,5.555,TRUE
TX1080010,No Violation,FALSE,TRUE,456.1428571,4.464285714,TRUE
TX1080011,No Violation,,,450.75,4.31,TRUE
TX1080021,No Violation,FALSE,FALSE,735.75,0,FALSE
TX1080022,No Violation,FALSE,TRUE,377,4.19125,TRUE
TX1080029,No Violation,FALSE,TRUE,341.7083333,7.89,TRUE
TX1080033,No Violation,FALSE,TRUE,310.9166667,3.665,TRUE
TX1080067,Violation,,TRUE,665,1.10125,FALSE
TX1080234,No Violation,FALSE,FALSE,430.75,0,FALSE
TX1090001,No Violation,,,,,
TX1090012,No Violation,FALSE,FALSE,175.953375,0,FALSE
TX1100002,No Violation,,,,,
TX1110001,No Violation,FALSE,TRUE,611.5,4.8775,TRUE
TX1110007,No Violation,FALSE,TRUE,,,
TX1120002,No Violation,FALSE,TRUE,49.66666667,4.522,FALSE
TX1140001,No Violation,FALSE,TRUE,583,4.9925,TRUE
TX1160004,No Violation,FALSE,TRUE,52.45,5.105,FALSE
TX1160018,No Violation,FALSE,TRUE,37.15,5.5925,FALSE
TX1160029,No Violation,FALSE,TRUE,,,
TX1170001,No Violation,FALSE,FALSE,155.225,0,FALSE
TX1210001,No Violation,,,0,0,FALSE
TX1230001,No Violation,FALSE,TRUE,72.4,6.995,FALSE
TX1230006,Uncertain (No TTHM Data),FALSE,TRUE,51.975,7.6,FALSE
TX1230009,Uncertain (No TTHM Data),FALSE,TRUE,39.375,7.4725,FALSE
TX1230010,Uncertain (No TTHM Data),FALSE,TRUE,47.75,6.97,FALSE
TX1230012,Violation,,TRUE,53.35,9.0175,FALSE
TX1250001,Violation,,TRUE,408.5,10.1375,TRUE
TX1260002,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1260003,Uncertain (No TTHM Data),FALSE,TRUE,122.725,4.4225,TRUE
TX1260017,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1260018,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1260022,Uncertain (No TTHM Data),FALSE,FALSE,140,0,FALSE
TX1260034,Uncertain (No TTHM Data),FALSE,FALSE,76.54,0,FALSE
TX1290002,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1290005,Uncertain (No TTHM Data),FALSE,TRUE,54.725,6.68,FALSE
TX1290006,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1290012,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1290022,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1300001,Uncertain (No TTHM Data),FALSE,FALSE,71.175,2.7775,FALSE
TX1330001,Violation,,FALSE,94.425,1.89,FALSE
TX1330091,Uncertain (No TTHM Data),FALSE,FALSE,87.5,0,FALSE
TX1370001,Uncertain (No TTHM Data),,,,,
TX1390002,Uncertain (No TTHM Data),FALSE,TRUE,43,5.473333333,FALSE
TX1390015,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1410028,Uncertain (No TTHM Data),FALSE,TRUE,235,2.85,TRUE
TX1420001,Uncertain (No TTHM Data),FALSE,FALSE,605,0.2,FALSE
TX1440005,Uncertain (No TTHM Data),FALSE,TRUE,253.98125,0.170625,FALSE
TX1460003,Uncertain (No TTHM Data),FALSE,FALSE,105.65,0,FALSE
TX1470003,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1490016,Uncertain (No TTHM Data),FALSE,FALSE,1450,0,FALSE
TX1520002,Uncertain (No TTHM Data),FALSE,TRUE,296.625,0.795,FALSE
TX1520004,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1540001,Uncertain (No TTHM Data),FALSE,FALSE,136.4285714,0,FALSE
TX1550001,Uncertain (No TTHM Data),FALSE,FALSE,258.5,0,FALSE
TX1550005,Uncertain (No TTHM Data),FALSE,TRUE,78,5.225,FALSE
TX1550008,Uncertain (No TTHM Data),FALSE,TRUE,125.95,3.8575,TRUE
TX1550010,Uncertain (No TTHM Data),TRUE,TRUE,595,4.285,TRUE
TX1550028,Uncertain (No TTHM Data),FALSE,FALSE,161.1111111,0,FALSE
TX1550031,Uncertain (No TTHM Data),,,,,
TX1610001,Uncertain (No TTHM Data),FALSE,FALSE,261.8888889,0,FALSE
TX1620001,Uncertain (No TTHM Data),FALSE,TRUE,174.6666667,2.028333333,TRUE
TX1630034,Uncertain (No TTHM Data),,,196.3333333,0,FALSE
TX1650001,Uncertain (No TTHM Data),FALSE,TRUE,977.5,5.428333333,TRUE
TX1680001,Uncertain (No TTHM Data),FALSE,FALSE,471.25,0,FALSE
TX1700001,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700068,Uncertain (No TTHM Data),FALSE,FALSE,58.03333333,0,FALSE
TX1700073,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700101,Uncertain (No TTHM Data),FALSE,FALSE,57.6,0,FALSE
TX1700169,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700220,Uncertain (No TTHM Data),FALSE,FALSE,97,0,FALSE
TX1700334,Uncertain (No TTHM Data),FALSE,FALSE,81,0.445,FALSE
TX1700348,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700458,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700470,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700576,Uncertain (No TTHM Data),FALSE,FALSE,165,0,FALSE
TX1700638,Uncertain (No TTHM Data),TRUE,FALSE,,,
TX1700670,Uncertain (No TTHM Data),FALSE,FALSE,93,0,FALSE
TX1700746,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1700853,Uncertain (No TTHM Data),FALSE,FALSE,205,0,FALSE
TX1710001,Uncertain (No TTHM Data),FALSE,FALSE,59.975,0,FALSE
TX1740003,Uncertain (No TTHM Data),FALSE,TRUE,46.05,4.2725,FALSE
TX1750002,Uncertain (No TTHM Data),FALSE,TRUE,83.425,5.1425,FALSE
TX1770002,Uncertain (No TTHM Data),FALSE,TRUE,491.5,4.635,TRUE
TX1780003,Uncertain (No TTHM Data),FALSE,TRUE,437.5,6.8975,TRUE
TX1780005,Uncertain (No TTHM Data),FALSE,TRUE,1174,4.895,TRUE
TX1780006,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1780017,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1810004,Uncertain (No TTHM Data),,,185.35,0,FALSE
TX1810005,Uncertain (No TTHM Data),FALSE,FALSE,184.6666667,0,FALSE
TX1820001,Uncertain (No TTHM Data),FALSE,TRUE,328.3333333,6.243333333,TRUE
TX1820061,Uncertain (No TTHM Data),FALSE,FALSE,706.6666667,5.1,TRUE
TX1840005,Uncertain (No TTHM Data),FALSE,TRUE,204.75,5.1225,TRUE
TX1840008,Uncertain (No TTHM Data),FALSE,TRUE,133.5,4.5825,TRUE
TX1870002,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX1870073,Uncertain (No TTHM Data),FALSE,FALSE,540,0,FALSE
TX1870155,Uncertain (No TTHM Data),FALSE,FALSE,418.3333333,0,FALSE
TX1880001,Uncertain (No TTHM Data),FALSE,FALSE,136.3,1.49,FALSE
TX1890002,Uncertain (No TTHM Data),FALSE,FALSE,181.6666667,0,FALSE
TX1910001,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX1950001,Uncertain (No TTHM Data),FALSE,FALSE,4040,0,FALSE
TX1990001,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1990002,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX1990006,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2010001,Uncertain (No TTHM Data),,,116.1,6.383333333,TRUE
TX2050005,Uncertain (No TTHM Data),,,,,
TX2080001,Uncertain (No TTHM Data),FALSE,TRUE,380,4.315,TRUE
TX2120004,Uncertain (No TTHM Data),FALSE,TRUE,74.8875,6.2725,FALSE
TX2120009,Uncertain (No TTHM Data),FALSE,FALSE,19.33333333,0,FALSE
TX2120017,Uncertain (No TTHM Data),FALSE,FALSE,27.90833333,0,FALSE
TX2120025,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2120063,Uncertain (No TTHM Data),FALSE,FALSE,22.11632653,0,FALSE
TX2120082,Uncertain (No TTHM Data),FALSE,FALSE,39,0,FALSE
TX2140007,Uncertain (No TTHM Data),,,,,
TX2140018,Uncertain (No TTHM Data),,,,,
TX2200001,Uncertain (No TTHM Data),FALSE,TRUE,89.95714286,4.191428571,FALSE
TX2200002,Uncertain (No TTHM Data),FALSE,TRUE,174.25,5.7775,TRUE
TX2200003,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200011,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2200012,Uncertain (No TTHM Data),FALSE,TRUE,185.5052632,5.062631579,TRUE
TX2200013,Uncertain (No TTHM Data),FALSE,TRUE,154.5,4.4325,TRUE
TX2200014,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200018,Uncertain (No TTHM Data),FALSE,TRUE,69.125,4.5575,FALSE
TX2200023,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200029,Uncertain (No TTHM Data),FALSE,FALSE,150.3333333,3.963333333,TRUE
TX2200031,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200034,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200043,Uncertain (No TTHM Data),,,,,
TX2200054,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2200063,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200075,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2200081,Uncertain (No TTHM Data),FALSE,TRUE,71.15,0,FALSE
TX2200096,Uncertain (No TTHM Data),,TRUE,,,
TX2200328,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2210001,Uncertain (No TTHM Data),FALSE,TRUE,610.75,5.7025,TRUE
TX2250001,Uncertain (No TTHM Data),FALSE,TRUE,57.93333333,5.4075,FALSE
TX2250004,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2260001,Violation,,TRUE,987.5,5.755,TRUE
TX2270001,Uncertain (No TTHM Data),FALSE,TRUE,127.1666667,3.48,TRUE
TX2270008,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2270012,Uncertain (No TTHM Data),FALSE,TRUE,141.6666667,3.673333333,TRUE
TX2270014,Uncertain (No TTHM Data),FALSE,TRUE,172.75,2.9675,TRUE
TX2270027,Uncertain (No TTHM Data),FALSE,TRUE,159.75,3.24125,TRUE
TX2270033,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2270144,Uncertain (No TTHM Data),FALSE,TRUE,147.5,3.275,TRUE
TX2270161,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2270227,Uncertain (No TTHM Data),,,,,
TX2270235,Uncertain (No TTHM Data),FALSE,TRUE,157.25,3.185,TRUE
TX2270264,Uncertain (No TTHM Data),,,,,
TX2320002,Uncertain (No TTHM Data),FALSE,FALSE,83.65555556,0,FALSE
TX2330001,Uncertain (No TTHM Data),FALSE,FALSE,66.275,0,FALSE
TX2350002,Uncertain (No TTHM Data),FALSE,TRUE,122,1.975,FALSE
TX2360001,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX2380006,Uncertain (No TTHM Data),FALSE,FALSE,,,
TX2390001,Uncertain (No TTHM Data),FALSE,TRUE,133.275,8.09,TRUE
TX2400001,Uncertain (No TTHM Data),FALSE,TRUE,215.125,2.855,TRUE
TX2410002,Uncertain (No TTHM Data),FALSE,FALSE,219.25,0,FALSE
TX2430001,Uncertain (No TTHM Data),FALSE,TRUE,471.875,3.4075,TRUE
TX2430005,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX2430007,Uncertain (No TTHM Data),TRUE,TRUE,,,
TX2440001,Uncertain (No TTHM Data),TRUE,FALSE,210,0,FALSE
TX2450001,Uncertain (No TTHM Data),FALSE,TRUE,500,7.2425,TRUE
TX2460001,Uncertain (No TTHM Data),FALSE,TRUE,100.4666667,0.970833333,FALSE
TX2460003,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460004,Uncertain (No TTHM Data),,,,,
TX2460007,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460009,Uncertain (No TTHM Data),FALSE,TRUE,149.25,3.485,TRUE
TX2460012,Uncertain (No TTHM Data),,,141.0285714,2.95,TRUE
TX2460022,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460061,Uncertain (No TTHM Data),FALSE,TRUE,124.5,3.1025,TRUE
TX2460110,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2460164,Uncertain (No TTHM Data),FALSE,TRUE,,,
TX2470015,Uncertain (No TTHM Data),FALSE,FALSE,91.95714286,0,FALSE
TX2490016,Violation,,TRUE,140,5.325,TRUE
TX2500003,Uncertain (No TTHM Data),FALSE,TRUE,62.5,5.7,FALSE
TX2500020,Uncertain (No TTHM Data),FALSE,FALSE,89.9375,0.33125,FALSE
TX2530002,Uncertain (No TTHM Data),FALSE,TRUE,229.25,2.43,TRUE
UTAH02004,No Violation,FALSE,FALSE,29.04,0.107,FALSE
UTAH02018,No Violation,FALSE,FALSE,7.333333333,0.2,FALSE
UTAH03010,No Violation,,,7.87,0,FALSE
UTAH03017,No Violation,FALSE,FALSE,3.833333333,0,FALSE
UTAH03020,No Violation,,,0,0,FALSE
UTAH04012,No Violation,FALSE,FALSE,11.5,1.85,FALSE
UTAH06001,No Violation,FALSE,FALSE,,,
UTAH06002,No Violation,,,,,
UTAH06003,No Violation,FALSE,FALSE,,,
UTAH06004,No Violation,,,,,
UTAH06006,No Violation,FALSE,FALSE,,,
UTAH06009,No Violation,FALSE,FALSE,,,
UTAH06012,No Violation,FALSE,FALSE,,,
UTAH06015,No Violation,FALSE,FALSE,0,2.093333333,FALSE
UTAH06018,No Violation,FALSE,FALSE,,,
UTAH06019,No Violation,FALSE,FALSE,,,
UTAH06024,No Violation,FALSE,FALSE,,,
UTAH06043,No Violation,,,65.6,0,FALSE
UTAH11002,No Violation,FALSE,FALSE,57.9,1.351666667,FALSE
UTAH18006,No Violation,FALSE,FALSE,,,
UTAH18007,No Violation,FALSE,FALSE,,,
UTAH18010,No Violation,FALSE,FALSE,,,
UTAH18011,No Violation,FALSE,FALSE,0,1.385275,FALSE
UTAH18014,No Violation,FALSE,FALSE,,,
UTAH18017,No Violation,FALSE,FALSE,,,
UTAH18020,No Violation,FALSE,FALSE,,,
UTAH18021,No Violation,FALSE,FALSE,,,
UTAH18023,No Violation,FALSE,FALSE,,,
UTAH18024,No Violation,FALSE,FALSE,72.34375,0,FALSE
UTAH18025,No Violation,FALSE,FALSE,,,
UTAH18026,No Violation,FALSE,FALSE,7.636363636,0.627272727,FALSE
UTAH18027,No Violation,FALSE,FALSE,8.9125,2.8525,FALSE
UTAH18028,No Violation,,,,,
UTAH18032,No Violation,FALSE,FALSE,,,
UTAH18133,No Violation,FALSE,FALSE,,,
UTAH18157,No Violation,,,,,
UTAH22011,No Violation,TRUE,FALSE,23.25,1.05,FALSE
UTAH23004,No Violation,FALSE,FALSE,71.14285714,0,FALSE
UTAH25003,No Violation,FALSE,FALSE,34.1,0,FALSE
UTAH25005,No Violation,FALSE,FALSE,0,0.466666667,FALSE
UTAH25006,No Violation,FALSE,FALSE,,,
UTAH25007,No Violation,FALSE,FALSE,0,0,FALSE
UTAH25008,No Violation,,,0,0,FALSE
UTAH25015,No Violation,FALSE,FALSE,,,
UTAH25016,No Violation,,,40.48,0,FALSE
UTAH25020,No Violation,FALSE,FALSE,,,
UTAH25021,No Violation,FALSE,FALSE,30.01666667,0,FALSE
UTAH25022,No Violation,FALSE,FALSE,24.05,0,FALSE
UTAH25137,No Violation,FALSE,FALSE,,,
UTAH25138,No Violation,,,,,
UTAH25142,No Violation,FALSE,FALSE,,,
UTAH26006,No Violation,FALSE,FALSE,19.025,0.499375,FALSE
UTAH27007,No Violation,FALSE,FALSE,0,0,FALSE
UTAH27015,No Violation,FALSE,FALSE,,,
UTAH27016,No Violation,FALSE,TRUE,19.25,0.275,FALSE
UTAH27021,No Violation,FALSE,FALSE,,,
UTAH29004,No Violation,FALSE,FALSE,,,
UTAH29006,No Violation,FALSE,FALSE,19.5,0,FALSE
UTAH29010,No Violation,FALSE,FALSE,3.533333333,0,FALSE
UTAH29011,No Violation,FALSE,FALSE,10.2,2.37,FALSE
UTAH29016,No Violation,FALSE,FALSE,,,
UTAH29017,No Violation,FALSE,FALSE,,,
VA1027061,No Violation,FALSE,FALSE,0,0,FALSE
VA1121052,No Violation,FALSE,TRUE,,,
VA1121090,No Violation,FALSE,TRUE,,,
VA1191883,No Violation,FALSE,FALSE,0,0.6875,FALSE
VA1195900,No Violation,FALSE,FALSE,7.0025,1.15935,FALSE
VA1520070,No Violation,FALSE,FALSE,0,1.4825,FALSE
VA1750100,No Violation,FALSE,FALSE,0,1.3675,FALSE
VA2003053,No Violation,TRUE,FALSE,,,
VA2015575,No Violation,FALSE,FALSE,0,0.9775,FALSE
VA2065480,No Violation,FALSE,FALSE,7.925,1.5725,FALSE
VA2069250,No Violation,FALSE,FALSE,27.072375,0.6584375,FALSE
VA2165705,No Violation,FALSE,FALSE,0,0,FALSE
VA2187406,No Violation,FALSE,FALSE,0,2.1491,FALSE
VA2530125,No Violation,FALSE,FALSE,2.3,0.27,FALSE
VA2540500,No Violation,TRUE,FALSE,,,
VA2660345,No Violation,FALSE,FALSE,0,0.2625,FALSE
VA2770900,No Violation,TRUE,FALSE,2.584615385,1.314615385,FALSE
VA2775300,No Violation,FALSE,FALSE,0,1.399075,FALSE
VA2790600,No Violation,FALSE,FALSE,0,0.3130625,FALSE
VA2820775,No Violation,FALSE,FALSE,0,0,FALSE
VA2840500,No Violation,,,0,2.5035,FALSE
VA3095490,No Violation,FALSE,FALSE,616.3333333,0,FALSE
VA3149247,No Violation,TRUE,TRUE,,,
VA3550050,No Violation,FALSE,TRUE,,,
VA3550051,No Violation,FALSE,TRUE,4032.625,9.5525,TRUE
VA3550052,No Violation,FALSE,TRUE,,,
VA3570150,No Violation,FALSE,TRUE,,,
VA3650350,No Violation,FALSE,TRUE,,,
VA3670800,No Violation,TRUE,TRUE,17.5,4.08875,FALSE
VA3700100,No Violation,FALSE,TRUE,,,
VA3700500,No Violation,FALSE,TRUE,16.33333333,6.288333333,FALSE
VA3710050,No Violation,FALSE,TRUE,,,
VA3710100,No Violation,FALSE,TRUE,33.06875,4.60625,FALSE
VA3730750,No Violation,FALSE,TRUE,,,
VA3740500,No Violation,FALSE,TRUE,,,
VA3740600,No Violation,TRUE,FALSE,33.85833333,7.868333333,FALSE
VA3800805,No Violation,FALSE,TRUE,23.025,4.245,FALSE
VA3810430,No Violation,FALSE,TRUE,,,
VA3810900,No Violation,FALSE,TRUE,,,
VA3830850,No Violation,FALSE,FALSE,20.575,3.4625,FALSE
VA4041845,No Violation,FALSE,TRUE,12,7.9,FALSE
VA4073311,No Violation,FALSE,TRUE,29.3265,5.834875,FALSE
VA4085398,No Violation,FALSE,TRUE,8,3.55,FALSE
VA4087125,No Violation,,,0,2.9075,FALSE
VA4127530,No Violation,FALSE,FALSE,17.8805,0,FALSE
VA4127570,No Violation,FALSE,FALSE,104.96075,0,FALSE
VA4760100,No Violation,FALSE,TRUE,5.325,2.795,FALSE
VA5009250,No Violation,FALSE,FALSE,0,2.30125,FALSE
VA5011050,No Violation,FALSE,FALSE,,,
VA5019315,Uncertain (No TTHM Data),FALSE,FALSE,0,1.680375,FALSE
VA5025450,Violation,,FALSE,0,6.00415,FALSE
VA5031050,No Violation,FALSE,FALSE,0,2.15,FALSE
VA5031150,No Violation,FALSE,FALSE,0,1.995,FALSE
VA5089852,No Violation,FALSE,FALSE,0,1.305,FALSE
VA5117200,No Violation,FALSE,FALSE,,,
VA5590100,No Violation,FALSE,FALSE,58.575,2.74,FALSE
VA5680200,No Violation,FALSE,FALSE,0,1.06875,FALSE
VA5690400,Violation,,FALSE,0,3.0225,FALSE
VA6013010,No Violation,FALSE,TRUE,,,
VA6013080,No Violation,FALSE,FALSE,,,
